product_id,recommended_product,rank,similarity_score
49621,309652,4,0.1217899330233832
49621,262982,5,0.0901197522586069
49621,312959,6,0.0879909723100156
49621,191581,7,0.0869478981949822
49621,257251,8,0.0848133846836335
49621,37029,9,0.0754308541711473
49621,407658,10,0.0729286166703737
49810,546,1,0.0
49810,829,2,0.0
49810,869,3,0.0
49810,1152,4,0.0
49810,461686,5,0.0
49810,4437,6,0.0
49810,403,7,0.0
49810,461765,8,0.0
49810,461944,9,0.0
49810,462188,10,0.0
50467,133398,1,0.1997927102569641
50467,417230,2,0.0973008510821039
50467,67045,3,0.0760638829255665
50467,143416,4,0.0101314355054681
50467,390036,5,0.0066284787928457
50467,202580,6,0.0046106944597707
50467,301345,7,0.0038924947208076
50467,352115,8,0.0024765831664955
50467,399674,9,0.0014242760108716
50467,4437,10,0.0
50648,56303,1,0.2854377323899775
50648,130865,2,0.2716576325266053
50648,458271,3,0.2620735877599077
50648,329133,4,0.2451625398534585
50648,67814,5,0.2405193669870437
50648,355752,6,0.2399787714802377
50648,107503,7,0.2390357108218107
50648,89323,8,0.2306272853686533
50648,280328,9,0.2229732399666255
50648,210984,10,0.2210991928145605
50934,260415,1,0.3648512551111266
50934,75555,2,0.3549122890507662
50934,300670,3,0.3454569887507611
50934,168611,4,0.3135167941520787
50934,308648,5,0.2650305559239383
50934,222613,6,0.2533780617018873
50934,34269,7,0.2485680986186773
50934,153889,8,0.2377250050166179
50934,256146,9,0.2241462600484777
50934,232172,10,0.2132322359960172
51275,157743,1,0.6059244766339281
51275,272770,2,0.4613795655539424
51275,403848,3,0.4025021877529887
51275,162139,4,0.3856525719617093
51275,321089,5,0.363473487661609
51275,261673,6,0.3485762540608416
51275,76815,7,0.3444304109993111
51275,46109,8,0.289588607970213
51275,415818,9,0.2790497996631901
51275,76060,10,0.2790208510255037
51314,304877,1,0.165152876293287
51314,445676,2,0.1641570129115058
51314,207437,3,0.1372642794183375
51314,157743,4,0.1102077537555967
51314,51275,5,0.1085324026434757
51314,228392,6,0.0950001884020027
51314,453537,7,0.0886865763006061
51314,363125,8,0.0757688374212157
51314,321089,9,0.0754589035134321
51314,191106,10,0.0722285678122296
51354,26839,1,0.1253177392071394
51354,150882,2,0.1215449291769509
51354,73602,3,0.1203304143654325
51354,280375,4,0.1064151726537314
51354,393691,5,0.1000065083404451
51354,261940,6,0.0857322880007745
51354,456056,7,0.0843663635729677
51354,453390,8,0.0836457280941519
51354,34853,9,0.0832738836491847
51354,249207,10,0.0830615654794026
51360,157492,1,0.2623001503265479
51360,242905,2,0.2362734512013758
51360,241149,3,0.190139690324345
51360,84310,4,0.1185702563258556
51360,268335,5,0.0850469339935211
51360,449912,6,0.0688323239805249
51360,234255,7,0.061600003856379
51360,442131,8,0.0565287321191806
51360,441953,9,0.0537219936422
51360,419761,10,0.0496045500594928
51408,268335,1,0.0617106643227341
51408,120050,2,0.0383350974983205
51408,150882,3,0.0366221139728388
51408,407658,4,0.0332834455528196
51408,116475,5,0.0322271061150999
51408,190667,6,0.0307703546978111
51408,192491,7,0.0288863257869647
51408,73852,8,0.0288771265291846
51408,261940,9,0.0288452648908894
51408,249207,10,0.0279466804674999
51650,49621,1,0.1707712897202738
51650,26228,2,0.125455279374465
51650,446411,3,0.0977357237368781
51650,358565,4,0.0875502348135329
51650,355752,5,0.087341176857428
51650,137697,6,0.0864534775374987
51650,419761,7,0.0833570686310138
51650,89323,8,0.0829758361326701
51650,342530,9,0.0814781848036975
51650,329133,10,0.0811771976865021
51969,44465,1,0.1935438348320946
51969,201620,2,0.1291898084129248
51969,10516,3,0.1159496601741469
51969,304877,4,0.1117486201920214
51969,465522,5,0.1096585217497332
51969,12217,6,0.1023766439545215
51969,370395,7,0.1013039833847452
51969,434688,8,0.0976074387511493
51969,137102,9,0.0974623422777642
51969,449489,10,0.0973459092789945
51983,125751,1,0.2056104085782754
51983,95808,2,0.0988293124105523
51983,380493,3,0.0750154374573017
51983,407658,4,0.0584126499047583
51983,268335,5,0.0573366664549424
51983,190667,6,0.0540021601296086
51983,116475,7,0.0518455371042529
51983,192491,8,0.0506956779024286
51983,393691,9,0.0488085554902967
51983,96069,10,0.0479556404486657
52039,293038,1,0.1084909956260515
52039,424996,2,0.0981086756602094
52039,108618,3,0.0950190545506891
52039,15564,4,0.0822765249744782
52039,250908,5,0.0785886243131016
52039,284045,6,0.0782667582876556
52039,411886,7,0.0733955013561427
52039,139515,8,0.0726180644998292
52039,223739,9,0.0700879964016049
52039,243171,10,0.0686360065038358
52301,426351,1,0.2473769619115073
52301,228392,2,0.07220076131597
52301,377863,3,0.0634472269068486
52301,42002,4,0.0597103911933499
52301,386724,5,0.0431332750832511
52301,71637,6,0.0395170380777507
52301,37068,7,0.0391507662641531
52301,380014,8,0.0385411581202003
52301,132600,9,0.0384305419177835
52301,4001,10,0.03674755241381
52571,349679,1,0.4635525346505532
52571,396930,2,0.2531803708707358
52571,62641,3,0.1395202295937563
52571,429907,4,0.1278254267688237
52571,92466,5,0.121284191870797
52571,395451,6,0.1006697295993134
52571,211285,7,0.0988297324559569
52571,398634,8,0.0875334644358941
52571,280328,9,0.0838336713846342
52571,37554,10,0.0434508902273376
52815,131745,1,0.2770424439989403
52815,60138,2,0.2737244507256794
52815,202580,3,0.2183677137278863
52815,163350,4,0.204874949220387
52815,395749,5,0.199353574901698
52815,369933,6,0.1938394790492898
52815,267196,7,0.1927975176408314
52815,380511,8,0.1883924718942001
52815,377863,9,0.1691163292052917
52815,21970,10,0.1637040239095201
52928,95683,1,0.1390735934547225
52928,29890,2,0.1181749745767359
52928,168367,3,0.1094361018609252
52928,235047,4,0.0526182845474222
52928,453564,5,0.0274259243389343
52928,174724,6,0.0268998097030685
52928,134118,7,0.0259276950298303
52928,268081,8,0.0257839349292413
52928,73917,9,0.0257297798892505
52928,197775,10,0.0256410256410256
53171,75779,1,0.4165540388320193
53171,326324,2,0.1555311409080051
53171,293808,3,0.1187995372054243
53171,232533,4,0.0989698435345743
53171,305503,5,0.0916337615774007
53171,420528,6,0.0907195378395636
53171,111179,7,0.0899617743671155
53171,419371,8,0.087812254379006
53171,73917,9,0.0865857660111386
53171,400093,10,0.0812900674605008
54172,285055,1,0.2424893826193291
54172,288175,2,0.2315028603158645
54172,462423,3,0.1792638692868872
54172,19588,4,0.166251318105268
54172,385091,5,0.1274858442993571
54172,20388,6,0.1020031393094751
54172,148360,7,0.0922941683117795
54172,243554,8,0.0865501528203197
54172,92078,9,0.0615345108359632
54172,355752,10,0.0433600802990432
54431,197775,1,0.1868926125925149
54431,350240,2,0.1584846185095326
54431,108021,3,0.1454866304877504
54431,280375,4,0.1415474070299286
54431,403,5,0.1385747606834192
54431,236416,6,0.138423149789724
54431,103221,7,0.1335339806619782
54431,291559,8,0.1274697873154209
54431,43830,9,0.1261919546494183
54431,458271,10,0.1169565042391377
54435,377863,1,0.1184071292240881
54435,461091,2,0.0970173063200632
54435,386724,3,0.080496619405274
54435,425758,4,0.0762372149822218
54435,37068,5,0.0758745082567279
54435,55251,6,0.0732281649908336
54435,132600,7,0.0717202368779895
54435,399592,8,0.0705727390210241
54435,47524,9,0.0688209170050499
54435,8122,10,0.0685050025356816
54502,416511,1,0.3185847068756212
54502,340194,2,0.1403133185927396
54502,463025,3,0.0778575625840245
54502,144236,4,0.0527947780334544
54502,85227,5,0.0216348654191757
54502,216655,6,0.0162492467971623
54502,45140,7,0.0136328344143319
54502,174529,8,0.0124555603795873
54502,44054,9,0.0079452080885938
54502,48704,10,0.0067149264207784
54600,298747,1,0.1492151869412618
54600,266085,2,0.057787500761192
54600,103900,3,0.0454695530925369
54600,239006,4,0.0431115774362101
54600,43590,5,0.0406282593905892
54600,108618,6,0.0404311689319316
54600,256513,7,0.0390357715955357
54600,103961,8,0.0389636348707173
54600,318333,9,0.0382950348767402
54600,300670,10,0.0369579470742665
54875,460133,1,0.1384779273517493
54875,48704,2,0.135359178366265
54875,67811,3,0.1052554853732867
54875,355752,4,0.0611091241577175
54875,89323,5,0.0607356144083729
54875,329133,6,0.0578482205767086
54875,166306,7,0.0566370578050487
54875,210984,8,0.0550069256935563
54875,150403,9,0.0529728463363975
54875,29196,10,0.0511095620123321
55251,89323,1,0.267539466879841
55251,355752,2,0.2506613246586265
55251,329133,3,0.2349455913472662
55251,210984,4,0.2334457138070991
55251,166306,5,0.2298035194919641
55251,308273,6,0.206427220058957
55251,197642,7,0.2062312814540919
55251,150403,8,0.2033930766175058
55251,230376,9,0.2012585417252151
55251,308510,10,0.1983175623532134
55511,347812,1,0.0249493729521706
55511,190070,2,0.019648014953874
55511,381653,3,0.0120073026607018
55511,247909,4,0.0039108476621106
55511,1152,5,0.0
55511,461686,6,0.0
55511,4437,7,0.0
55511,403,8,0.0
55511,461765,9,0.0
55511,461944,10,0.0
55515,378287,1,0.2567094364722632
55515,75820,2,0.2334836568024881
55515,287356,3,0.2224230559753863
55515,449023,4,0.2102057987943119
55515,100393,5,0.2068260641653999
55515,248711,6,0.1826192563896441
55515,301721,7,0.1781174999050929
55515,240900,8,0.1726306012945308
55515,71754,9,0.168740479321404
55515,15564,10,0.1648286090464889
55758,265338,1,0.1124697738235122
55758,337257,2,0.0784203927281318
55758,296619,3,0.0770071179276629
55758,369565,4,0.0669542013753832
55758,137352,5,0.0665717053408497
55758,367480,6,0.0634798587808586
55758,215944,7,0.0616362992240683
55758,40582,8,0.0546608166610121
55758,439319,9,0.0509382645771507
55758,389216,10,0.0483886703127307
55925,357054,1,0.2564164355365996
55925,301404,2,0.216366366222047
55925,278272,3,0.1810585271204425
55925,419761,4,0.1783907927079387
55925,445059,5,0.1692360677914333
55925,439963,6,0.1555433884287855
55925,338395,7,0.1554998284003946
55925,194791,8,0.1479690041854195
55925,282385,9,0.1470482952470325
55925,119736,10,0.142606812742205
56303,130865,1,0.467077915786049
56303,96675,2,0.4128496445320354
56303,355752,3,0.375952931530771
56303,245168,4,0.372628710860186
56303,6786,5,0.3724023404569039
56303,89323,6,0.3523033242560859
56303,66737,7,0.3510631729018755
56303,301843,8,0.3459647500496204
56303,329133,9,0.3422895563719879
56303,210984,10,0.3418644239766525
56323,419761,1,0.3371646925050506
56323,338395,2,0.3370668730879425
56323,278272,3,0.3237798928210446
56323,439963,4,0.312268742333117
56323,445059,5,0.3040753691542945
56323,194791,6,0.2671010090402298
56323,119736,7,0.2562688327405744
56323,48997,8,0.2532452221148183
56323,266439,9,0.250654081933395
56323,282385,10,0.248080093840655
56477,321821,1,0.2216019460354299
56477,278272,2,0.1465791605979865
56477,119736,3,0.1420374869211455
56477,445059,4,0.1372262434720095
56477,439963,5,0.1342466436608423
56477,194791,6,0.1231184733159762
56477,48997,7,0.122568325350197
56477,419761,8,0.1214436272433206
56477,320788,9,0.1174999694588966
56477,338395,10,0.1151178032459035
56630,96680,1,0.6160846937633431
56630,340825,2,0.0336615945115565
56630,190000,3,0.0307023450030839
56630,411280,4,0.0296425280683312
56630,119736,5,0.0292875443772801
56630,329133,6,0.0292253622169809
56630,254101,7,0.0290533420206015
56630,85774,8,0.0278839708358688
56630,205044,9,0.0275658923209985
56630,89323,10,0.0262519484591084
56664,310514,1,0.0429370554095507
56664,144507,2,0.0281983720198255
56664,119283,3,0.0183500825959465
56664,423851,4,0.0181898776320843
56664,374675,5,0.017300623785236
56664,176106,6,0.0125227057596541
56664,140861,7,0.0117361111040363
56664,58719,8,0.0110270272847807
56664,450455,9,0.0094172667790414
56664,322973,10,0.0085083276127405
56696,79572,1,0.1570315977411644
56696,215715,2,0.1163159182023196
56696,425228,3,0.0733204807459109
56696,365787,4,0.0645174616082864
56696,448690,5,0.0615572612060155
56696,109656,6,0.057887080302153
56696,318789,7,0.045919224153047
56696,261673,8,0.0421513227113931
56696,294424,9,0.0393080658089279
56696,181673,10,0.0385205899145749
56782,338427,1,0.8133035600595455
56782,98899,2,0.8101573702943173
56782,29196,3,0.7787837722703548
56782,316753,4,0.5285161126788116
56782,312728,5,0.4679481369678223
56782,295537,6,0.4489550129737917
56782,332224,7,0.4325481474287648
56782,248973,8,0.4296377269032957
56782,377810,9,0.4206771218550352
56782,339703,10,0.3535535358961642
56947,357620,1,0.0392988745945929
56947,220558,2,0.032716621280338
56947,452341,3,0.0289490474744033
56947,258508,4,0.0188889501031782
56947,204782,5,0.0179107669579248
56947,10516,6,0.009704165388025
56947,120541,7,0.0070566604695199
56947,7943,8,0.0026068818146072
56947,1152,9,0.0
56947,461686,10,0.0
57245,76815,1,0.4757682460641861
57245,137697,2,0.417537045575062
57245,76060,3,0.3255908306230826
57245,172004,4,0.3217072728242822
57245,342530,5,0.2904986230699491
57245,51275,6,0.2607093821609283
57245,463617,7,0.2458355705280522
57245,272770,8,0.2450021961052596
57245,162139,9,0.2352534449991679
57245,294242,10,0.2276929232642237
57301,276762,1,0.4502206688665712
57301,79378,2,0.3206214267295936
57301,277247,3,0.282095654807093
57301,203915,4,0.2724762680553329
57301,258856,5,0.2609031283651941
57301,368488,6,0.2532915335040052
57301,173313,7,0.2445158427896122
57301,329133,8,0.2292020442687359
57301,73019,9,0.225371076642682
57301,192931,10,0.2061851131787443
57389,103156,1,0.7338646748456856
57389,134118,2,0.1949284586412998
57389,383521,3,0.1747428306784703
57389,346655,4,0.1333000945597881
57389,287696,5,0.1215152546789296
57389,231109,6,0.1010276259424126
57389,253156,7,0.0997779884325093
57389,193488,8,0.0711311768096379
57389,256146,9,0.0618025680269321
57389,361443,10,0.0616844578305678
57577,355752,1,0.2934604515824106
57577,89323,2,0.2807292656651773
57577,210984,3,0.272411135780978
57577,329133,4,0.2718028498823903
57577,166306,5,0.2691077729284948
57577,308273,6,0.2420465551097299
57577,197642,7,0.2407024438306525
57577,170262,8,0.238996247045492
57577,150403,9,0.2384888655400003
57577,230376,10,0.2359860133614313
57578,450135,1,0.2236981217471497
57578,262125,2,0.1288933801853637
57578,194791,3,0.0957894944142799
57578,278272,4,0.0784042477435917
57578,445059,5,0.0734014326880356
57578,196797,6,0.0722252316695732
57578,439963,7,0.0675836837307269
57578,318789,8,0.0664600190195263
57578,419761,9,0.0649594130463079
57578,48997,10,0.0624390541054462
57593,220540,1,0.3700743729289282
57593,58752,2,0.1837689411023038
57593,130352,3,0.1684486709930345
57593,102136,4,0.1014759213521572
57593,190606,5,0.0687940512873649
57593,57577,6,0.0550603325308959
57593,424421,7,0.0443976597100853
57593,278272,8,0.0424513649976963
57593,439963,9,0.0400232169325354
57593,445059,10,0.039742630024128
57744,103900,1,0.0496351099554624
57744,108618,2,0.0441351493268512
57744,103961,3,0.0425331715298951
57744,206218,4,0.0311965199103473
57744,167543,5,0.0305166093319029
57744,461091,6,0.0303662666839197
57744,207430,7,0.0262481043720238
57744,183511,8,0.0252771393291706
57744,174380,9,0.0245472696650694
57744,441645,10,0.0244855584217194
57788,355752,1,0.2811317305286472
57788,108021,2,0.2803158606580432
57788,89323,3,0.2733104268094878
57788,308273,4,0.2596143904180672
57788,329133,5,0.2595722375757416
57788,210984,6,0.249186037900362
57788,257655,7,0.2459567163542421
57788,130865,8,0.2443968819356861
57788,166306,9,0.2442336110897046
57788,150403,10,0.2282509534577568
57810,386859,1,0.0885623338066717
57810,329133,2,0.084334317886279
57810,355752,3,0.0786396214589956
57810,89323,4,0.0779184731024367
57810,210984,5,0.0751074765091318
57810,438092,6,0.0747086933284886
57810,166306,7,0.0721946123043474
57810,445749,8,0.0682110017160065
57810,176363,9,0.0670159405918571
57810,308273,10,0.0653156410145682
58185,348154,1,0.0295204961846698
58185,299592,2,0.0281718084909505
58185,424996,3,0.0272165526975908
58185,192710,4,0.0270369035217937
58185,212045,5,0.0195740073171567
58185,354555,6,0.0145896036510802
58185,461686,7,0.0
58185,4437,8,0.0
58185,403,9,0.0
58185,461765,10,0.0
58638,432478,1,0.126875561366514
58638,261979,2,0.092562875453535
58638,250942,3,0.0835388686953446
58638,329133,4,0.0773639004259692
58638,130709,5,0.0773561598123567
58638,322489,6,0.0738143087051899
58638,355752,7,0.0715105900316948
58638,89323,8,0.0706186342576252
58638,419761,9,0.0688978853450801
58638,440066,10,0.0683935049263722
58663,278272,1,0.3378425774715546
58663,445059,2,0.316285532010064
58663,439963,3,0.2965255924693694
58663,194791,4,0.2837692765447831
58663,419761,5,0.2799090121542266
58663,48997,6,0.2690488281050301
58663,455223,7,0.2597067758381736
58663,338395,8,0.2585256474991284
58663,117730,9,0.2489037375152472
58663,335331,10,0.2444186181259371
58693,56782,1,0.2243434626645156
58693,338427,2,0.2218139982539233
58693,29196,3,0.2217419573985886
58693,98899,4,0.2046460234414958
58693,295537,5,0.1391334802209382
58693,316753,6,0.1351168731897614
58693,165397,7,0.1324503311258278
58693,332224,8,0.1232163976205771
58693,312728,9,0.1231497898025683
58693,248973,10,0.1211297838545137
58719,43590,1,0.1823695265717932
58719,256513,2,0.1752212694322682
58719,318333,3,0.1718962979285078
58719,290003,4,0.1709929199709831
58719,300670,5,0.1658944639051056
58719,59508,6,0.1647921629011598
58719,369158,7,0.158418519884203
58719,267010,8,0.1580055487147762
58719,393419,9,0.1574077200531355
58719,390934,10,0.1546680898461413
58752,26839,1,0.367001651918931
58752,393691,2,0.2856038744143825
58752,453390,3,0.2543082409286001
58752,388897,4,0.2230795576551574
58752,441050,5,0.2136800622938733
58752,299038,6,0.1910224956596353
58752,277276,7,0.1905470314810117
58752,358565,8,0.1871348584655416
58752,305016,9,0.1869858538567843
58752,394931,10,0.1860805691833637
58773,176113,1,0.0130111748925286
58773,367588,2,0.0110875238810795
58773,23593,3,0.0099189950107269
58773,4596,4,0.0089299953296136
58773,322973,5,0.0083947700084885
58773,194791,6,0.0069911268996827
58773,230985,7,0.0066270231040628
58773,176106,8,0.0061777848433372
58773,177618,9,0.0053366929495883
58773,348352,10,0.0043711070089424
59467,191106,1,0.218659898860604
59467,330506,2,0.1204513174082279
59467,9629,3,0.1094872101691125
59467,167543,4,0.0891307549430096
59467,234255,5,0.078154778982753
59467,334401,6,0.0712647157432127
59467,198784,7,0.0685151713482699
59467,439963,8,0.067926223036218
59467,150882,9,0.0662351728403766
59467,89438,10,0.0648712284196735
59471,74661,1,0.030188894190115
59471,304973,2,0.025490637096729
59471,229857,3,0.0120412032460458
59471,212006,4,0.0037094325604977
59471,829,5,0.0
59471,869,6,0.0
59471,1152,7,0.0
59471,461686,8,0.0
59471,4437,9,0.0
59471,403,10,0.0
59508,43590,1,0.2968204319113714
59508,256513,2,0.2851860935904233
59508,318333,3,0.2797744467194168
59508,300670,4,0.2700060002000074
59508,290003,5,0.2609101215074373
59508,267010,6,0.2571661839317782
59508,393419,7,0.2561931718014466
59508,369158,8,0.2486298146220781
59508,381265,9,0.2299045347271786
59508,150882,10,0.2298395018388938
59665,377863,1,0.2652249856335709
59665,386724,2,0.180307679657616
59665,37068,3,0.1636598150333418
59665,132600,4,0.1606491004405784
59665,8122,5,0.1534471651531068
59665,153889,6,0.1495319007353345
59665,76941,7,0.1468196819274394
59665,425758,8,0.1460647398536681
59665,4001,9,0.1450796916105016
59665,466614,10,0.1443426815703214
59834,205044,1,0.0971285862357264
59834,63119,2,0.0936186694242104
59834,411280,3,0.0746040176389761
59834,227112,4,0.0716041437657755
59834,416399,5,0.0690018039075153
59834,377981,6,0.0657837793514276
59834,171427,7,0.0637117725471105
59834,404927,8,0.0634180342687035
59834,428827,9,0.0610642189795738
59834,340825,10,0.0606212683149875
60138,131745,1,0.425003465391385
60138,22926,2,0.3547268057144127
60138,202580,3,0.3530272032873094
60138,227161,4,0.3494563305309971
60138,163350,5,0.3384142407708838
60138,282385,6,0.3371359492768379
60138,395749,7,0.3152814761209702
60138,267196,8,0.3087243585124398
60138,380511,9,0.297946282920537
60138,254101,10,0.2872883462126621
60321,237021,1,0.0712414192690278
60321,315543,2,0.0526595798747046
60321,117984,3,0.0381574808396784
60321,75331,4,0.0298352943727808
60321,301721,5,0.0239491514055506
60321,229205,6,0.0226293381420092
60321,187609,7,0.0224280652008128
60321,55515,8,0.0217302573716877
60321,378287,9,0.0207983377967102
60321,195490,10,0.0193466535118384
60323,183756,1,0.1754224907799433
60323,66451,2,0.1420679605346193
60323,198209,3,0.1207307081128771
60323,223829,4,0.1182461179276425
60323,65273,5,0.1014605812236201
60323,316753,6,0.0942146348734345
60323,236266,7,0.0820282371698038
60323,339703,8,0.079798726588027
60323,61303,9,0.0766372460863825
60323,98899,10,0.0741916298884485
60403,119639,1,0.1015124327148981
60403,286731,2,0.0594471908947149
60403,303229,3,0.050774669808834
60403,440747,4,0.0437622617752847
60403,448943,5,0.0369515996982462
60403,158564,6,0.0200006400307216
60403,8300,7,0.012361024422101
60403,357054,8,0.0112703264012457
60403,441953,9,0.0104548987669703
60403,455804,10,0.0096157046700528
60682,362059,1,0.3642103610933878
60682,405862,2,0.3569592927363125
60682,200537,3,0.3371072216915466
60682,394518,4,0.3165765009573292
60682,99647,5,0.3121594785786439
60682,136860,6,0.2990872277129845
60682,168927,7,0.2977811637100418
60682,166050,8,0.2888963333490063
60682,284654,9,0.2645023514908424
60682,465951,10,0.2614673026065849
60980,453564,1,0.1397613270112882
60980,197775,2,0.1269054002569441
60980,108021,3,0.1268409172907823
60980,174724,4,0.1255670864428744
60980,243171,5,0.1141197999898689
60980,350240,6,0.1128468763349534
60980,144704,7,0.1111996175143076
60980,448839,8,0.1098379790674294
60980,22926,9,0.1096595797482531
60980,333140,10,0.1012735392868297
61217,77392,1,0.207563590981519
61217,44054,2,0.1832572192187858
61217,192491,3,0.03258435502162
61217,20740,4,0.0300170115000446
61217,381081,5,0.0100269978290638
61217,244458,6,0.0086778619276914
61217,238132,7,0.0086506355531009
61217,38483,8,0.006879191604901
61217,113685,9,0.0065002250741898
61217,413990,10,0.0061447484802762
61240,452341,1,0.0941009061781812
61240,258508,2,0.075846879882842
61240,276035,3,0.0730455416764568
61240,227092,4,0.0706334344640049
61240,315543,5,0.0574466275580975
61240,115696,6,0.0572857169798317
61240,177522,7,0.0564956478755117
61240,235224,8,0.0562398709006836
61240,67707,9,0.0527588799678795
61240,60138,10,0.0413650686539354
61273,197775,1,0.1929979134675103
61273,235224,2,0.1845971361374265
61273,227092,3,0.1836982479170819
61273,350240,4,0.1651231702906924
61273,428554,5,0.1570512372587897
61273,273878,6,0.154528853163736
61273,108021,7,0.1514316798757345
61273,280375,8,0.1461713966890457
61273,403,9,0.1431016416334833
61273,236416,10,0.1429450780019077
61298,496,1,0.2473040813923135
61298,426751,2,0.2280821938161569
61298,137102,3,0.2223286942033863
61298,351074,4,0.2178028838167649
61298,232780,5,0.2120050710654512
61298,200536,6,0.2100082715604796
61298,175668,7,0.2094099462314049
61298,191106,8,0.1908710006143196
61298,134118,9,0.1735303210749775
61298,384470,10,0.1723632745435885
61303,312202,1,0.5726613601526696
61303,183756,2,0.3811124487006989
61303,198209,3,0.2553753272290374
61303,316753,4,0.193795306215704
61303,65273,5,0.191857619013109
61303,339703,6,0.1747875427752867
61303,98899,7,0.1602248830118255
61303,351289,8,0.1518948119532233
61303,109583,9,0.1516599384137939
61303,829,10,0.1460895355751906
61784,277247,1,0.0209431259931473
61784,116429,2,0.0154459727655767
61784,304973,3,0.0149370238316073
61784,212045,4,0.0128911585692029
61784,170085,5,0.0117009094300227
61784,226224,6,0.0101046191698901
61784,310608,7,0.0092767731347413
61784,112782,8,0.0017226535244475
61784,441668,9,0.0013306958465702
61784,461686,10,0.0
62275,186702,1,0.4204435802625267
62275,338395,2,0.3989806066903225
62275,119736,3,0.3457141955620696
62275,456056,4,0.3398647104222125
62275,150882,5,0.3188455136671352
62275,329133,6,0.3159027340566337
62275,428257,7,0.2852620415224361
62275,141908,8,0.2651180427641885
62275,73593,9,0.2493261614617148
62275,71733,10,0.242415062214772
62283,183756,1,0.2002927698265741
62283,198209,2,0.1608205039078456
62283,205044,3,0.1432229748078866
62283,411280,4,0.1100089042060408
62283,315393,5,0.1095514984265434
62283,65273,6,0.1042483319760793
62283,316753,7,0.1034330713032179
62283,416399,8,0.1017480435549643
62283,377981,9,0.0970028385870968
62283,171427,10,0.0964198210078938
62502,447710,1,0.212837268432832
62502,328486,2,0.1761619335563244
62502,234390,3,0.1415390502051292
62502,306763,4,0.1268108851620893
62502,370456,5,0.1143555563445283
62502,1895,6,0.1052634334985555
62502,398756,7,0.0993392006187851
62502,82174,8,0.0956858226930604
62502,257655,9,0.0918499634662537
62502,372243,10,0.0851349073731328
62549,453564,1,0.2012740746491418
62549,174724,2,0.1775186766570236
62549,333140,3,0.1501681542372526
62549,448839,4,0.1456538478530757
62549,42145,5,0.1392298342713461
62549,26423,6,0.1353044039877025
62549,224832,7,0.1306283711530489
62549,368841,8,0.1221393989951041
62549,212652,9,0.1155905050202215
62549,412981,10,0.1135426378344198
62599,67182,1,0.0636690640616744
62599,29940,2,0.0506118742471425
62599,342264,3,0.0378895313250255
62599,219933,4,0.0365528719422093
62599,10516,5,0.0349538945031666
62599,361656,6,0.0341881729378913
62599,94198,7,0.0334239795279525
62599,465522,8,0.0311575340161576
62599,118382,9,0.0286229660196172
62599,437293,10,0.0259179870177526
62641,89323,1,0.1449729668593041
62641,355752,2,0.1436544480894259
62641,52571,3,0.1395202295937563
62641,349679,4,0.1386333986426763
62641,210984,5,0.1342829297550856
62641,329133,6,0.1335162399991055
62641,166306,7,0.1318810669888435
62641,130865,8,0.1266277005689371
62641,197642,9,0.1203003288210471
62641,308273,10,0.1193149482089929
63092,303341,1,0.2826934896964779
63092,276704,2,0.2131068041698125
63092,455804,3,0.1655523024142176
63092,108021,4,0.1606509757197943
63092,402455,5,0.1582293562115923
63092,248711,6,0.1436344158138933
63092,457231,7,0.138812946181998
63092,195219,8,0.1190301261933555
63092,389135,9,0.1145975885567008
63092,171814,10,0.1116172109761321
63102,184903,1,0.105562439346266
63102,184465,2,0.095397245475065
63102,365673,3,0.0857400218763172
63102,116490,4,0.0769059683857599
63102,89323,5,0.0537006030358146
63102,355752,6,0.0500285639992468
63102,419761,7,0.0494517195965003
63102,329133,8,0.0489888266287272
63102,114837,9,0.0465220350173379
63102,376974,10,0.0462218336180694
63119,59834,1,0.0936186694242104
63119,180751,2,0.0834730012368302
63119,298009,3,0.0614165344660124
63119,262258,4,0.0307737834408202
63119,227112,5,0.0236856458149616
63119,160878,6,0.0212158555833139
63119,393733,7,0.0199254192554687
63119,199657,8,0.0073864128180757
63119,199706,9,0.006493643399221
63119,1152,10,0.0
63206,197723,1,0.5321427339319328
63206,308263,2,0.2641047494439109
63206,268972,3,0.1109814428721965
63206,239006,4,0.0885274874962195
63206,37115,5,0.0802512100236464
63206,252319,6,0.0795402615335966
63206,412622,7,0.078786648828195
63206,265571,8,0.0672331406595886
63206,9877,9,0.0592259489586547
63206,325310,10,0.0569606078684714
63451,372188,1,0.0349394046403779
63451,869,2,0.0
63451,1152,3,0.0
63451,461686,4,0.0
63451,4437,5,0.0
63451,403,6,0.0
63451,461765,7,0.0
63451,461944,8,0.0
63451,462188,9,0.0
63451,462423,10,0.0
63543,119736,1,0.3025103022113236
63543,157743,2,0.300819344444931
63543,377981,3,0.2917215867639092
63543,333566,4,0.2653359392086168
63543,205044,5,0.2500965064695278
63543,411280,6,0.2411896726073863
63543,439963,7,0.2377421177879319
63543,278272,8,0.2366635907354143
63543,321089,9,0.2344527792848154
63543,404927,10,0.2217588702744889
63668,232533,1,0.01182459424601
63668,443103,2,0.0062112999374994
63668,829,3,0.0
63668,869,4,0.0
63668,1152,5,0.0
63668,461686,6,0.0
63668,4437,7,0.0
63668,403,8,0.0
63668,461765,9,0.0
63668,461944,10,0.0
63721,241441,1,0.0760740374357267
63721,360877,2,0.0515837877424657
63721,79378,3,0.0175060050426145
63721,267347,4,0.0138639435626417
63721,434814,5,0.0113059728350994
